,Unnamed: 0,id,name,latitude,longitude,rankingDenominator,rankingPosition,rating,numberofReviews,lat,lon,competitors,accessibility,touristic attractions,unattractiveness
820,820,17508328,"Xing Fu Tang (Cambie, Vancouver)",49.254555,-123.11495,3031,2510,4.0,1,49.254555,-123.11495,13,13,1,13
821,821,5078000,Curry Point,49.26086,-123.11629,3031,2511,5.0,1,49.26086,-123.11629,23,23,1,23
822,822,3337713,Spice Up,49.248173,-123.10132,936,755,4.0,3,49.248173,-123.10132,29,29,1,29
823,823,17815777,Bekon Loft + Lounge,49.28467,-123.10927,3031,2509,4.0,1,49.28467,-123.10927,33,33,7,33
824,824,709372,Sunshine Diner,49.264076,-123.16546,3031,497,4.0,109,49.264076,-123.16546,7,7,1,7
825,825,6414667,Bistro Wagon Rouge,49.284805,-123.066185,3031,492,4.5,54,49.284805,-123.066185,4,4,0,4
826,826,5107455,Cottage Deli Soup and Sandwich,49.284447,-123.10722,3031,491,4.5,40,49.284447,-123.10722,34,34,6,34
827,827,4372593,Cambie Pizza,49.25802,-123.114914,936,756,4.5,2,49.25802,-123.114914,14,14,2,14
828,828,10680414,Joong Won Korean Chinese Restaurant,49.28749,-123.12867,3031,2508,3.5,12,49.28749,-123.12867,41,41,8,41
829,829,23235273,Saku,49.263126,-123.1166,3031,2514,4.0,1,49.263126,-123.1166,24,24,2,24
830,830,23435472,Yasma Syrian And Lebanese Takeout,49.268475,-123.16479,3031,2507,4.0,1,49.268475,-123.16479,7,7,1,7
831,831,6781268,Bufala,49.23739,-123.15561,3031,495,4.0,109,49.23739,-123.15561,11,11,1,11
832,832,3864067,Scandilicious Foods,49.284443,-123.06566,3031,499,4.5,59,49.284443,-123.06566,5,5,0,5
833,833,2243693,BG Urban Cafe,49.282124,-123.11836,3031,2512,3.5,11,49.282124,-123.11836,47,47,8,47
834,834,5288915,1st Avenue Bakery,49.26894,-123.04565,3031,2513,3.5,3,49.26894,-123.04565,5,5,0,5
835,835,5033406,Thai Son,49.20411,-123.13808,3031,1697,3.5,19,49.20411,-123.13808,4,4,0,4
836,836,4506879,Umeda Japanese Cuisine,49.277714,-123.1254,3031,1695,3.5,32,49.277714,-123.1254,63,63,8,63
837,837,14785237,The Meat Up,49.213345,-123.14014,3031,1699,4.0,6,49.213345,-123.14014,14,14,0,14
838,838,12838668,Yama Cafe,49.28139,-123.06341,3031,1702,4.5,4,49.28139,-123.06341,14,14,0,14
839,839,16878946,Southern Delicacy Restaurant,49.23129,-123.15607,3031,1703,4.5,4,49.23129,-123.15607,5,5,1,5
840,840,12702478,Second Floor Eatery + Bar,49.28561,-123.12697,3031,1696,3.5,12,49.28561,-123.12697,42,42,8,42
841,841,4852604,Seahouse Fish & Chips,49.23614,-123.04142,3031,1700,4.0,9,49.23614,-123.04142,5,5,0,5
842,842,14965007,Jarrito Loco Tacos,49.247234,-123.06959,3031,1701,4.0,9,49.247234,-123.06959,9,9,0,9
843,843,801786,Moore's Bakery & Delicatessen,49.23456,-123.1567,3031,1694,4.5,8,49.23456,-123.1567,17,17,1,17
844,844,12711833,Starbucks,49.26552,-123.1382,3031,1698,5.0,4,49.26552,-123.1382,19,19,2,19
845,845,2208543,Dougie Dog,49.27921,-123.12343,3031,1705,4.0,20,49.27921,-123.12343,61,61,8,61
846,846,12534552,Fife Bakery,49.268,-123.10326,3031,1706,5.0,3,49.268,-123.10326,11,11,3,11
847,847,4760194,Bua Thai Cuisine,49.26812,-123.06988,3031,1712,4.0,13,49.26812,-123.06988,24,24,0,24
848,848,3603149,Schokolade Cafe,49.28119,-123.05859,3031,1707,4.5,8,49.28119,-123.05859,21,21,0,21
849,849,10685833,East One Chinese Seafood Restaurant,49.269234,-123.04548,3031,1711,4.0,9,49.269234,-123.04548,5,5,0,5
850,850,19957574,Melo Patisserie Vancouver,49.26366,-123.10159,3031,1708,5.0,4,49.26366,-123.10159,33,33,1,33
851,851,5097918,Megabite Pizza,49.2793,-123.12354,3031,1710,4.0,14,49.2793,-123.12354,59,59,8,59
852,852,15580906,Neptune Chinese Kitchen,49.28128,-123.13211,3031,1709,3.5,15,49.28128,-123.13211,27,27,8,27
853,853,4853604,Commercial Street Cafe,49.25259,-123.06816,3031,1704,3.5,13,49.25259,-123.06816,0,0,0,0
854,854,14861742,Superbaba,49.2861,-123.11868,3031,1718,5.0,2,49.2861,-123.11868,41,41,8,41
855,855,7338610,Duotian Fish Soup Noodles Restaurant,49.268875,-123.04555,3031,1714,4.0,8,49.268875,-123.04555,5,5,0,5
856,856,12111250,The Captain's Boil,49.234077,-123.0355,3031,1716,3.5,46,49.234077,-123.0355,19,19,0,19
857,857,2316573,Fire Pizza,49.26741,-123.0694,3031,1713,3.5,26,49.26741,-123.0694,23,23,0,23
858,858,19125457,New Fishport Seafood Bistro,49.211334,-123.09269,3031,1719,4.0,6,49.211334,-123.09269,2,2,0,2
859,859,17727905,Olive + Ruby,49.26434,-123.16933,3031,1720,4.0,5,49.26434,-123.16933,16,16,1,16
860,860,972346,Moki Pizza,49.23626,-123.18505,3031,1721,5.0,5,49.23626,-123.18505,3,3,0,3
861,861,7276941,Tony's Cafe,49.26379,-123.12224,3031,2515,3.5,3,49.26379,-123.12224,22,22,3,22
862,862,23195612,Japanese Bistro Kamome,49.237167,-123.032715,3031,2516,4.0,1,49.237167,-123.032715,8,8,0,8
863,863,11961855,Lucky Plus,49.250305,-123.034004,3031,2523,3.5,4,49.250305,-123.034004,2,2,0,2
864,864,783785,Angel Cafe,49.23028,-123.09086,3031,2517,3.0,23,49.23028,-123.09086,11,11,0,11
865,865,22937849,Kathy's Sandwich House,49.263744,-123.13927,3031,2524,4.0,1,49.263744,-123.13927,23,23,2,23
866,866,10455857,Bubble Queen,49.25686,-123.12685,3031,2522,3.5,3,49.25686,-123.12685,3,3,1,3
867,867,21307753,Food Hall By Zubu,49.26771,-123.10857,3031,2519,4.0,1,49.26771,-123.10857,13,13,4,13
868,868,23045726,Sashimiya,49.276688,-123.1305,3031,2520,4.0,1,49.276688,-123.1305,32,32,9,32
869,869,12190722,Osaka Sushi Japanese Restaurant,49.24842,-123.12552,3031,2518,3.0,11,49.24842,-123.12552,5,5,2,5
870,870,5033251,Donair Spot,49.26313,-123.1222,3031,2939,3.0,10,49.26313,-123.1222,22,22,2,22
871,871,14004220,Neptune Chinese Kitchen,49.25423,-123.23605,3031,2942,2.5,6,49.25423,-123.23605,5,5,0,5
872,872,4852668,Omnitsky Kosher Ltd,49.23328,-123.12832,3031,2941,3.0,28,49.23328,-123.12832,0,0,2,0
873,873,7342729,Broadway Chinese Restaurant,49.26351,-123.13642,3031,2946,3.0,7,49.26351,-123.13642,23,23,2,23
874,874,19650135,Golden Seafood Restaurant,49.26239,-123.05677,3031,2940,2.5,2,49.26239,-123.05677,5,5,0,5
875,875,11884561,The Cambie Gastown,49.28321,-123.10906,3031,2945,3.0,21,49.28321,-123.10906,46,46,7,46
876,876,4776682,Bean Brothers Cafe Bistro,49.23486,-123.15727,3031,2943,3.0,16,49.23486,-123.15727,17,17,0,17
877,877,7284442,Tony's Beef Noodle,49.233017,-123.11585,3031,2947,2.5,4,49.233017,-123.11585,2,2,2,2
878,878,2239904,Gourmet Wok,49.272854,-123.13502,3031,2944,3.0,31,49.272854,-123.13502,9,9,5,9
879,879,4853882,Domino's Pizza,49.25579,-123.18475,3031,2951,2.5,3,49.25579,-123.18475,4,4,1,4
880,880,5103239,Gigi's Pizza & Spaghetti House,49.2633,-123.1089,3031,2954,2.5,29,49.2633,-123.1089,10,10,2,10
881,881,15153361,Hon’s Wonton House,49.26931,-123.10392,3031,2948,3.0,12,49.26931,-123.10392,13,13,4,13
882,882,5078828,McDonald's,49.266647,-123.24254,3031,2949,3.0,5,49.266647,-123.24254,6,6,0,6
883,883,4849941,La Cuisson Cafe,49.23447,-123.1534,3031,2955,3.0,15,49.23447,-123.1534,10,10,1,10
884,884,6748811,Venice Garden Seafood Restaurant,49.26894,-123.04565,3031,2953,2.5,3,49.26894,-123.04565,5,5,0,5
885,885,17374906,Pampanga's Cuisine,49.23782,-123.03267,3031,2950,3.0,12,49.23782,-123.03267,4,4,0,4
886,886,3845000,La Petite Cuillere,49.263577,-123.09989,936,895,2.5,9,49.263577,-123.09989,29,29,1,29
887,887,10025872,Qieu Cafe,49.27952,-123.107445,3031,1715,4.0,6,49.27952,-123.107445,21,21,7,21
888,888,10779103,Chef Claire's,49.252712,-123.100746,3031,1717,4.5,7,49.252712,-123.100746,17,17,1,17
889,889,23148822,Moon Cafe,49.253105,-123.08179,3031,2521,3.5,2,49.253105,-123.08179,8,8,0,8
890,890,22875246,Sizzling Wok,49.207397,-122.93001,3031,2526,4.0,1,49.207397,-122.93001,1,1,0,1
891,891,10862720,Kim Express,49.24852,-123.12555,3031,2533,3.5,7,49.24852,-123.12555,5,5,2,5
892,892,21403998,Goldilocks Bakeshop,49.25975,-123.10131,3031,2527,4.0,1,49.25975,-123.10131,28,28,1,28
893,893,18344641,Rorimomo,49.277622,-123.12684,3031,2529,3.5,4,49.277622,-123.12684,49,49,9,49
894,894,15813520,Weirdo Cafe,49.22764,-123.06576,3031,2534,3.5,3,49.22764,-123.06576,8,8,0,8
895,895,20942559,Rib&chicken,49.269917,-123.04397,3031,2528,4.0,1,49.269917,-123.04397,5,5,0,5
896,896,4853668,Domino's Pizza,49.22674,-123.1288,3031,2531,5.0,1,49.22674,-123.1288,2,2,1,2
897,897,21388629,Win Win Chick-n,49.21115,-123.1024,3031,2530,4.0,1,49.21115,-123.1024,0,0,0,0
898,898,23730222,Forecast Coffee,49.2586,-123.10084,3031,2525,3.5,2,49.2586,-123.10084,23,23,1,23
899,899,16585245,Sushi Tonton,49.249977,-123.1153,3031,1727,4.5,4,49.249977,-123.1153,4,4,2,4
900,900,10768204,Eat Me Thai,49.226807,-123.09055,3031,1730,4.0,9,49.226807,-123.09055,14,14,0,14
901,901,7629603,Starbucks,49.26074,-123.125694,3031,1726,4.0,7,49.26074,-123.125694,15,15,1,15
902,902,5033027,Original Tandoori,49.21913,-123.10228,3031,1722,4.0,8,49.21913,-123.10228,2,2,0,2
903,903,23925895,Jollibee,49.281136,-123.12063,3031,1725,5.0,2,49.281136,-123.12063,51,51,8,51
904,904,5093530,Denny's,49.208824,-123.119446,3031,1728,3.5,37,49.208824,-123.119446,1,1,0,1
905,905,12157326,Renzullo Food Market,49.27259,-123.05615,3031,1729,5.0,4,49.27259,-123.05615,1,1,0,1
906,906,14106544,Nam Nam Noodle,49.24905,-123.10115,3031,1724,4.0,5,49.24905,-123.10115,27,27,1,27
907,907,4882347,Subway,49.263294,-123.13293,3031,2532,3.5,3,49.263294,-123.13293,13,13,1,13
908,908,8008247,Rouge Bistro,49.26942,-123.10627,3031,1723,4.0,9,49.26942,-123.10627,14,14,5,14
909,909,13809642,Pitchfork Restaurant,49.27267,-123.1487,3031,1731,4.0,5,49.27267,-123.1487,8,8,3,8
910,910,7097673,Savoy Pub,49.28094,-123.09822,3031,2542,3.5,3,49.28094,-123.09822,34,34,6,34
911,911,20292522,MeetRice Noodle,49.24461,-123.10088,3031,2544,4.0,1,49.24461,-123.10088,21,21,1,21
912,912,5018833,Asian Fusion,49.26315,-123.16542,3031,2540,4.0,2,49.26315,-123.16542,7,7,1,7
913,913,5110279,Simply French Cafe,49.2632,-123.18675,3031,2537,4.0,2,49.2632,-123.18675,9,9,1,9
914,914,15121743,Dumpling House,49.23562,-123.03852,3031,2539,3.5,2,49.23562,-123.03852,16,16,0,16
915,915,5103625,Orange Julius,49.232044,-123.11828,3031,2535,3.5,3,49.232044,-123.11828,2,2,2,2
916,916,21271950,Sun Yee Cafe,49.2809,-123.06195,3031,2541,4.0,1,49.2809,-123.06195,15,15,0,15
917,917,890344,Andy's German Bakehaus,49.27639,-123.06963,3031,1734,4.5,6,49.27639,-123.06963,11,11,0,11
918,918,5093450,Vera's Burger Shack,49.265778,-123.2432,3031,1740,3.5,20,49.265778,-123.2432,6,6,0,6
919,919,15032565,Mediterranean Greens Salad Bar,49.27912,-123.11718,3031,1732,5.0,3,49.27912,-123.11718,38,38,7,38
920,920,4881922,Wendy's,49.263718,-123.11455,3031,1739,3.5,22,49.263718,-123.11455,19,19,2,19
921,921,3814043,Vancouver FanClub,49.2785,-123.12356,3031,1735,4.0,11,49.2785,-123.12356,70,70,8,70
922,922,4852594,Subway,49.28871,-123.12815,3031,1738,4.0,12,49.28871,-123.12815,39,39,8,39
923,923,5103560,Quiznos,49.287083,-123.11971,3031,2543,3.5,4,49.287083,-123.11971,42,42,9,42
924,924,12241594,Sweet and Savoury Pie Company,49.281284,-123.058586,3031,1733,5.0,4,49.281284,-123.058586,21,21,0,21
925,925,4851669,Dhaliwal Sweets,49.22483,-123.09117,3031,1737,4.0,11,49.22483,-123.09117,10,10,0,10
926,926,15321659,Fuku Ramen,49.26912,-123.04538,3031,1741,4.5,3,49.26912,-123.04538,5,5,0,5
927,927,5078056,Subway,49.286625,-123.118385,3031,1736,4.0,9,49.286625,-123.118385,36,36,8,36
928,928,20158919,A&w,49.27878,-123.12344,3031,2952,2.5,2,49.27878,-123.12344,65,65,8,65
929,929,5093242,Bella Pizza,49.26328,-123.13654,3031,2536,3.5,16,49.26328,-123.13654,23,23,2,23
930,930,5291935,Far Out Coffee Post,49.28506,-123.05994,3031,2538,5.0,1,49.28506,-123.05994,1,1,0,1
931,931,4879683,New Bhaia Sweet Shop and Restaurant,49.23233,-123.09017,3031,2963,2.5,7,49.23233,-123.09017,6,6,1,6
932,932,21041368,Sharetea,49.232456,-123.02555,3031,2957,2.0,1,49.232456,-123.02555,13,13,0,13
933,933,5313063,Togo Sushi,49.253994,-123.23539,3031,2962,2.5,6,49.253994,-123.23539,5,5,0,5
934,934,4873558,McDonald's,49.29068,-123.133835,3031,2960,3.0,23,49.29068,-123.133835,38,38,9,38
935,935,7395821,SKK Canada,49.2792,-123.11675,3031,2964,2.5,5,49.2792,-123.11675,37,37,7,37
936,936,8278082,Tim Hortons,49.25609,-123.185585,3031,2958,1.0,1,49.25609,-123.185585,4,4,1,4
937,937,4346477,Dinky Dawgs Granville Station,49.28335,-123.1163,3031,2959,1.0,1,49.28335,-123.1163,35,35,7,35
938,938,10160864,Star Anise Restaurant,49.23183,-123.02883,3031,2956,2.5,3,49.23183,-123.02883,17,17,0,17
939,939,2302746,Pizza Amore,49.27917,-123.11653,3031,2961,2.5,3,49.27917,-123.11653,36,36,7,36
940,940,3327522,Freshii,49.26355,-123.11728,3031,2545,3.5,27,49.26355,-123.11728,26,26,3,26
941,941,7911692,Kitchen on Main St,49.24995,-123.10105,3031,2547,3.5,3,49.24995,-123.10105,25,25,1,25
942,942,8731616,Rebellious Tomato,49.29216,-123.13483,3031,2548,3.5,4,49.29216,-123.13483,33,33,7,33
943,943,21072647,Le BL Cafe,49.23832,-123.065186,3031,2549,3.5,2,49.23832,-123.065186,17,17,0,17
944,944,5033829,Pizza Hut,49.290962,-123.13426,3031,2551,3.0,11,49.290962,-123.13426,38,38,9,38
945,945,8756066,Cafe Phuong Truc,49.2629,-123.10204,3031,2552,3.5,3,49.2629,-123.10204,31,31,1,31
946,946,5771935,Fortune Express Restaurant,49.286224,-123.11862,3031,2971,2.0,2,49.286224,-123.11862,39,39,8,39
947,947,12525588,MukJa & YeonTan,49.26439,-123.17652,3031,2969,2.5,3,49.26439,-123.17652,21,21,1,21
948,948,10035266,Casa Dolce Gelato & Coffee,49.29093,-123.12706,3031,2974,3.0,15,49.29093,-123.12706,11,11,9,11
949,949,23610856,The Alley,49.280807,-123.12489,3031,2967,2.0,1,49.280807,-123.12489,50,50,8,50
950,950,23950014,Pittie Coffee,49.251953,-123.10075,3031,2970,2.0,1,49.251953,-123.10075,17,17,1,17
951,951,5087451,McDonald's,49.28523,-123.139,3031,2973,1.0,1,49.28523,-123.139,19,19,7,19
952,952,7096850,Pho Nhuan,49.25743,-123.03392,3031,2968,2.5,3,49.25743,-123.03392,1,1,0,1
953,953,20957070,Kulinarya Filipino Eatery,49.274387,-123.069405,3031,2965,2.5,2,49.274387,-123.069405,26,26,0,26
954,954,8754101,Chai Lounge on Main,49.245213,-123.101494,3031,2550,4.0,2,49.245213,-123.101494,21,21,1,21
955,955,4849352,Rocio's Saltenas & Pastries,49.28119,-123.05862,3031,2546,5.0,1,49.28119,-123.05862,21,21,0,21
956,956,21287986,Motonobu Udon,49.2814,-123.02807,3031,2972,2.5,6,49.2814,-123.02807,2,2,0,2
957,957,10323932,5 Tastes Chinese Bistro,49.26601,-123.24321,3031,2966,2.5,4,49.26601,-123.24321,6,6,0,6
958,958,12334663,Hendricks Resto Lounge,49.27984,-123.11688,3031,1052,3.5,42,49.27984,-123.11688,38,38,7,38
959,959,5294346,Cambie Vietnamese Restaurant,49.24828,-123.10082,3031,1055,4.5,14,49.24828,-123.10082,29,29,1,29
960,960,12870801,Rice Burger,49.26343,-123.20892,3031,1051,4.5,10,49.26343,-123.20892,13,13,2,13
961,961,12243512,l'Antipasta,49.2754,-123.12124,3031,1057,5.0,10,49.2754,-123.12124,52,52,7,52
962,962,6521902,ManCakes Bakery Cafe,49.278595,-123.11584,3031,1059,4.0,25,49.278595,-123.11584,35,35,7,35
963,963,966222,The Elysian Room,49.267185,-123.14521,3031,1053,5.0,20,49.267185,-123.14521,12,12,2,12
964,964,7284443,Just Waffles,49.281246,-123.02761,3031,1050,4.5,17,49.281246,-123.02761,3,3,0,3
965,965,7231447,Blenz Coffee,49.27586,-123.12106,3031,1056,4.0,20,49.27586,-123.12106,64,64,7,64
966,966,14926163,Castella Cheesecake,49.28592,-123.12683,3031,1054,4.0,13,49.28592,-123.12683,43,43,8,43
967,967,23609180,Honeybrew,49.277824,-123.12675,3031,2562,3.5,2,49.277824,-123.12675,49,49,9,49
968,968,8610204,Hong Hong Bakery,49.28117,-123.05554,3031,2556,4.0,2,49.28117,-123.05554,15,15,0,15
969,969,971774,Gladys Restaurant,49.26793,-123.15702,3031,2561,5.0,1,49.26793,-123.15702,16,16,2,16
970,970,19542257,Pallet Coffee Roasters Howe,49.279892,-123.12376,3031,2559,4.0,1,49.279892,-123.12376,55,55,8,55
971,971,707903,Pho Hoa Restaurant,49.26894,-123.04565,3031,2558,3.5,3,49.26894,-123.04565,5,5,0,5
972,972,8370099,Skinny Fat Jack's,49.25404,-123.10112,3031,2560,5.0,1,49.25404,-123.10112,14,14,1,14
973,973,15125500,Tim Hortons,49.284885,-123.115746,3031,2976,2.5,4,49.284885,-123.115746,37,37,7,37
974,974,12817627,G8 Taiwan Kitchen,49.21042,-123.13051,3031,2975,2.0,2,49.21042,-123.13051,1,1,0,1
975,975,12296744,White Spot,49.23768,-123.15567,3031,2554,3.5,8,49.23768,-123.15567,8,8,1,8
976,976,21066723,Sushi Master,49.26375,-123.13932,3031,2555,3.5,2,49.26375,-123.13932,24,24,2,24
977,977,7618311,Semolina - Endless Pastabilities,49.282505,-123.114456,3031,2557,3.5,6,49.282505,-123.114456,38,38,7,38
978,978,7834846,1/2 Roll Japanese and Sushi Roll,49.24583,-123.10146,3031,2978,2.5,11,49.24583,-123.10146,22,22,1,22
979,979,4869068,Subway,49.285122,-123.062164,3031,2984,1.0,1,49.285122,-123.062164,3,3,0,3
980,980,4871454,McDonald's,49.268425,-123.159454,3031,2979,2.5,6,49.268425,-123.159454,10,10,1,10
981,981,13794466,Mt. Fuji Japanese Restaurant,49.22487,-123.05391,3031,2983,1.0,1,49.22487,-123.05391,3,3,0,3
982,982,16712225,Neptune Palace Seafood Restaurant,49.209835,-123.11661,3031,1058,4.0,20,49.209835,-123.11661,1,1,0,1
983,983,12882419,Pizza Garden,49.258064,-123.101364,3031,2977,2.5,2,49.258064,-123.101364,22,22,2,22
984,984,1007590,The Bay Restaurant,49.28262,-123.11692,3031,2553,3.5,2,49.28262,-123.11692,42,42,7,42
985,985,5093722,Dairy Queen,49.28145,-123.06148,3031,2980,1.0,1,49.28145,-123.06148,17,17,0,17
986,986,1069054,Minato Japanese Restaurant,49.263546,-123.12633,3031,1063,4.0,27,49.263546,-123.12633,18,18,2,18
987,987,2216396,Grade A Steaks & Seafoods Restaurant,49.277664,-123.126015,3031,1067,4.0,23,49.277664,-123.126015,57,57,8,57
988,988,2146629,Freshii,49.28699,-123.11455,3031,1064,3.5,65,49.28699,-123.11455,25,25,7,25
989,989,5068483,Ragazzi Pizza Co,49.25042,-123.0419,3031,1062,4.0,30,49.25042,-123.0419,1,1,0,1
990,990,15362485,Rodney's Oyster House,49.27436,-123.12336,3031,1068,4.5,13,49.27436,-123.12336,55,55,7,55
991,991,2658585,Joe's Grill,49.25801,-123.10092,3031,1069,4.0,24,49.25801,-123.10092,22,22,1,22
992,992,4852570,KFC,49.28142,-123.13225,3031,2982,3.0,23,49.28142,-123.13225,25,25,8,25
993,993,13773484,Ignite Pizzeria Express,49.28465,-123.1111,3031,1061,4.5,15,49.28465,-123.1111,29,29,7,29
994,994,5078092,Sunrise Pizza & Steak House,49.276196,-123.06952,3031,1066,4.5,21,49.276196,-123.06952,11,11,0,11
995,995,23801356,Carlino Restaurant,49.28572,-123.12407,3031,1358,5.0,4,49.28572,-123.12407,54,54,8,54
996,996,14159102,Armando's Finest Quality,49.27264,-123.1357,3031,1357,4.5,6,49.27264,-123.1357,9,9,5,9
997,997,4508325,Tokyo Joe's,49.280037,-123.12723,3031,1354,3.5,19,49.280037,-123.12723,59,59,8,59
998,998,20259146,Frankie’s Jazz Club,49.278343,-123.11316,3031,1351,4.5,7,49.278343,-123.11316,28,28,7,28
999,999,8293226,Damso On Bute,49.2862,-123.12661,3031,1355,4.0,17,49.2862,-123.12661,46,46,8,46
1000,1000,13473555,De Dutch Pannekoek House,49.2675,-123.11301,3031,1350,3.5,32,49.2675,-123.11301,4,4,6,4
1001,1001,5288955,Turks Coffee Exchange,49.2733,-123.06948,3031,1065,4.5,16,49.2733,-123.06948,31,31,0,31
1002,1002,5068434,Benkei Ramen Noodle Shop,49.26327,-123.116425,3031,1356,3.5,29,49.26327,-123.116425,23,23,2,23
1003,1003,12930506,Maizal,49.25678,-123.10129,3031,1352,4.0,9,49.25678,-123.10129,17,17,2,17
1004,1004,16674721,Livia,49.272617,-123.06978,3031,1060,4.5,10,49.272617,-123.06978,31,31,0,31
1005,1005,4972296,Dose Espresso Bar,49.2637,-123.13941,3031,1359,4.5,9,49.2637,-123.13941,24,24,2,24
1006,1006,4852932,Ridge Garden Restaurant,49.25071,-123.16812,3031,1353,4.0,17,49.25071,-123.16812,0,0,0,0
1007,1007,5313184,The Boulevard Coffee Roasting Co.,49.26601,-123.2464,3031,1361,4.0,12,49.26601,-123.2464,6,6,0,6
1008,1008,12562670,Donair Dude,49.26447,-123.17646,3031,1365,4.0,14,49.26447,-123.17646,21,21,1,21
1009,1009,8113686,Koerner's Pub,49.26869,-123.25803,3031,1367,3.5,32,49.26869,-123.25803,0,0,0,0
1010,1010,5093698,Babylon Cafe,49.28946,-123.13294,3031,1363,4.0,22,49.28946,-123.13294,47,47,9,47
1011,1011,7886005,Pekoe Tea,49.26356,-123.124054,3031,1075,4.5,16,49.26356,-123.124054,18,18,2,18
1012,1012,12938989,D 6,49.2751,-123.11306,3031,1360,3.5,30,49.2751,-123.11306,9,9,7,9
1013,1013,10250905,Masayoshi,49.24574,-123.08998,3031,1074,4.0,25,49.24574,-123.08998,4,4,1,4
1014,1014,2303461,JJ Bean Coffee Roasters - CBC Plaza,49.279316,-123.11494,3031,1362,4.5,14,49.279316,-123.11494,35,35,7,35
1015,1015,709246,Stages Bistro & Lounge,49.263454,-123.12019,3031,1072,4.0,48,49.263454,-123.12019,23,23,3,23
1016,1016,937115,Akira Sushi,49.288433,-123.14012,3031,1073,4.0,56,49.288433,-123.14012,25,25,7,25
1017,1017,973015,Supreme Pizza,49.22476,-123.06591,3031,1364,4.0,18,49.22476,-123.06591,7,7,0,7
1018,1018,707407,Numero Uno Pizza,49.277164,-123.12646,3031,1366,4.0,31,49.277164,-123.12646,60,60,8,60
1019,1019,12177792,Pho Goodness,49.25779,-123.10152,3031,1071,4.5,15,49.25779,-123.10152,22,22,2,22
1020,1020,12763327,I Love Chick Pea,49.24662,-123.10088,3031,1077,4.5,12,49.24662,-123.10088,26,26,1,26
1021,1021,17373990,Sing Sing,49.26069,-123.10069,3031,1078,4.5,9,49.26069,-123.10069,34,34,1,34
1022,1022,6582993,Shanghai Lu Restaurant,49.263412,-123.11994,3031,1079,3.5,58,49.263412,-123.11994,22,22,3,22
1023,1023,7803712,My Slice,49.2636,-123.14182,3031,1368,4.5,9,49.2636,-123.14182,25,25,2,25
1024,1024,4876578,A&W Restaurant,49.286163,-123.125435,3031,1076,3.5,30,49.286163,-123.125435,52,52,8,52
1025,1025,10804805,Ayoub's Dried Fruits & Nuts,49.268112,-123.15163,3031,1070,4.5,18,49.268112,-123.15163,21,21,2,21
1026,1026,5033072,McDonald's,49.261738,-123.069496,3031,2981,2.0,2,49.261738,-123.069496,14,14,0,14
1027,1027,15096939,Purebread,49.26672,-123.10446,3031,1088,4.5,17,49.26672,-123.10446,16,16,3,16
1028,1028,6210126,Al Basha,49.27265,-123.14856,3031,1084,4.5,16,49.27265,-123.14856,8,8,3,8
1029,1029,8449859,Jackalope's Neighbourhood Dive,49.28119,-123.05868,3031,1087,4.5,17,49.28119,-123.05868,21,21,0,21
1030,1030,9460253,Barra 41,49.23471,-123.16145,3031,1086,4.5,19,49.23471,-123.16145,10,10,0,10
1031,1031,1205190,White Spot,49.21045,-123.08342,3031,1080,3.5,102,49.21045,-123.08342,0,0,0,0
1032,1032,12480951,Duso's Italian Foods,49.27254,-123.13563,3031,1089,4.5,11,49.27254,-123.13563,9,9,5,9
1033,1033,4853374,Only U Cafe,49.266,-123.2424,3031,1081,4.5,17,49.266,-123.2424,6,6,0,6
1034,1034,5087390,La Tortilleria,49.27276,-123.13488,3031,1082,4.0,35,49.27276,-123.13488,9,9,5,9
